ensembl_transcript_id,external_gene_name
ENST00000460806,BHLHE40
ENST00000225792,DDX5
ENST00000676581,DDX5
ENST00000678757,DDX5
ENST00000580026,DDX5
ENST00000678110,DDX5
ENST00000678810,DDX5
ENST00000585317,DDX5
ENST00000676575,DDX5
ENST00000676969,DDX5
ENST00000676601,DDX5
ENST00000678890,DDX5
ENST00000450599,DDX5
ENST00000577922,DDX5
ENST00000585111,DDX5
ENST00000676785,DDX5
ENST00000583212,DDX5
ENST00000678814,DDX5
ENST00000677726,DDX5
ENST00000579461,DDX5
ENST00000540698,DDX5
ENST00000581230,DDX5
ENST00000581693,DDX5
ENST00000582326,DDX5
ENST00000578491,DDX5
ENST00000578804,DDX5
ENST00000578758,DDX5
ENST00000581237,DDX5
ENST00000579996,DDX5
ENST00000577787,DDX5
ENST00000584549,DDX5
ENST00000581551,DDX5
ENST00000583201,DDX5
ENST00000583894,DDX5
ENST00000578400,DDX5
ENST00000581697,DDX5
ENST00000581806,DDX5
ENST00000578190,DDX5
ENST00000583239,DDX5
ENST00000579091,DDX5
ENST00000585060,DDX5
ENST00000584500,DDX5
ENST00000529181,ARNT2
ENST00000303329,ARNT2
ENST00000533983,ARNT2
ENST00000527771,ARNT2
ENST00000525103,ARNT2
ENST00000531595,ARNT2
ENST00000558849,ARNT2
ENST00000525505,ARNT2
ENST00000354334,HDAC7
ENST00000080059,HDAC7
ENST00000459625,HDAC7
ENST00000548938,HDAC7
ENST00000470668,HDAC7
ENST00000548080,HDAC7
ENST00000549883,HDAC7
ENST00000552960,HDAC7
ENST00000477203,HDAC7
ENST00000380610,HDAC7
ENST00000547259,HDAC7
ENST00000427332,HDAC7
ENST00000471235,HDAC7
ENST00000488927,HDAC7
ENST00000477937,HDAC7
ENST00000491464,HDAC7
ENST00000463732,HDAC7
ENST00000485796,HDAC7
ENST00000425451,HDAC7
ENST00000430670,HDAC7
ENST00000422254,HDAC7
ENST00000440293,HDAC7
ENST00000447463,HDAC7
ENST00000434070,HDAC7
ENST00000421231,HDAC7
ENST00000450805,HDAC7
ENST00000417902,HDAC7
ENST00000433685,HDAC7
ENST00000417107,HDAC7
ENST00000445237,HDAC7
ENST00000448811,NAB1
ENST00000416973,NAB1
ENST00000426601,NAB1
ENST00000409581,NAB1
ENST00000337386,NAB1
ENST00000423376,NAB1
ENST00000423076,NAB1
ENST00000409641,NAB1
ENST00000434473,NAB1
ENST00000484774,NAB1
ENST00000392320,STAT4
ENST00000358470,STAT4
ENST00000463951,STAT4
ENST00000495849,STAT4
ENST00000470708,STAT4
ENST00000647167,STAT4
ENST00000495326,STAT4
ENST00000413064,STAT4
ENST00000409995,STAT4
ENST00000450994,STAT4
ENST00000432798,STAT4
ENST00000378538,SPI1
ENST00000227163,SPI1
ENST00000533030,SPI1
ENST00000533968,SPI1
ENST00000254325,RFX1
ENST00000588520,RFX1
ENST00000589239,RFX1
ENST00000589937,RFX1
ENST00000589760,RFX1
ENST00000588885,RFX1
ENST00000586913,RFX1
ENST00000549336,VDR
ENST00000395324,VDR
ENST00000229022,VDR
ENST00000550325,VDR
ENST00000547065,VDR
ENST00000546653,VDR
ENST00000550314,VDR
ENST00000548664,VDR
ENST00000677288,GLI3
ENST00000678429,GLI3
ENST00000395925,GLI3
ENST00000677605,GLI3
ENST00000479210,GLI3
ENST00000464291,GLI3
ENST00000642432,GLI3
ENST00000643264,GLI3
ENST00000647255,GLI3
ENST00000437480,GLI3
ENST00000678978,GLI3
ENST00000428534,GLI3
ENST00000677990,GLI3
ENST00000621736,NR2E3
ENST00000617575,NR2E3
ENST00000621098,NR2E3
ENST00000563709,NR2E3
ENST00000234170,CEBPZ
ENST00000489306,CEBPZ
ENST00000446769,CEBPZ
ENST00000341376,NFYA
ENST00000353205,NFYA
ENST00000290759,ISL2
ENST00000558656,ISL2
ENST00000558437,ISL2
ENST00000530266,HTATIP2
ENST00000421577,HTATIP2
ENST00000443524,HTATIP2
ENST00000419348,HTATIP2
ENST00000451739,HTATIP2
ENST00000532505,HTATIP2
ENST00000532081,HTATIP2
ENST00000531058,HTATIP2
ENST00000533914,HTATIP2
ENST00000378970,NR0B1
ENST00000378963,NR0B1
ENST00000300057,MESP1
ENST00000559894,MESP1
ENST00000381556,MYBBP1A
ENST00000571368,MYBBP1A
ENST00000573116,MYBBP1A
ENST00000254718,MYBBP1A
ENST00000574934,MYBBP1A
ENST00000573723,MYBBP1A
ENST00000574547,MYBBP1A
ENST00000574167,MYBBP1A
ENST00000572759,MYBBP1A
ENST00000575662,MYBBP1A
ENST00000571354,MYBBP1A
ENST00000573175,MYBBP1A
ENST00000570986,MYBBP1A
ENST00000497238,TLX2
ENST00000621092,TLX2
ENST00000464417,TLX2
ENST00000233638,TLX2
ENST00000622633,LITAF
ENST00000571688,LITAF
ENST00000413364,LITAF
ENST00000339430,LITAF
ENST00000570904,LITAF
ENST00000571459,LITAF
ENST00000575426,LITAF
ENST00000573332,LITAF
ENST00000572255,LITAF
ENST00000576036,LITAF
ENST00000574763,LITAF
ENST00000571627,LITAF
ENST00000570798,LITAF
ENST00000574701,LITAF
ENST00000571976,LITAF
ENST00000574703,LITAF
ENST00000574848,LITAF
ENST00000571277,LITAF
ENST00000576334,LITAF
ENST00000529050,BMAL1
ENST00000534544,BMAL1
ENST00000527998,BMAL1
ENST00000529388,BMAL1
ENST00000403510,BMAL1
ENST00000533520,BMAL1
ENST00000529825,BMAL1
ENST00000389707,BMAL1
ENST00000674108,BMAL1
ENST00000530357,BMAL1
ENST00000480685,BMAL1
ENST00000673834,BMAL1
ENST00000673626,BMAL1
ENST00000673817,BMAL1
ENST00000403290,BMAL1
ENST00000673892,BMAL1
ENST00000673888,BMAL1
ENST00000482049,BMAL1
ENST00000531665,BMAL1
ENST00000485918,BMAL1
ENST00000403482,BMAL1
ENST00000497429,BMAL1
ENST00000673868,BMAL1
ENST00000534102,BMAL1
ENST00000529390,BMAL1
ENST00000524392,BMAL1
ENST00000472842,BMAL1
ENST00000401424,BMAL1
ENST00000647573,ZNF331
ENST00000648236,ZNF331
ENST00000513929,ZNF331
ENST00000253144,ZNF331
ENST00000649326,ZNF331
ENST00000650177,ZNF331
ENST00000649780,ZNF331
ENST00000649816,ZNF331
ENST00000502248,ZNF331
ENST00000511593,ZNF331
ENST00000504033,ZNF331
ENST00000514374,ZNF331
ENST00000511154,ZNF331
ENST00000509069,ZNF331
ENST00000449416,ZNF331
ENST00000509585,ZNF331
ENST00000504940,ZNF331
ENST00000648122,ZNF331
ENST00000513999,ZNF331
ENST00000512387,ZNF331
ENST00000511567,ZNF331
ENST00000505949,ZNF331
ENST00000513265,ZNF331
ENST00000648511,ZNF331
ENST00000502616,ZNF331
ENST00000648397,ZNF331
ENST00000504493,ZNF331
ENST00000505426,ZNF331
ENST00000489671,TFDP2
ENST00000486111,TFDP2
ENST00000477292,TFDP2
ENST00000495310,TFDP2
ENST00000467072,TFDP2
ENST00000479040,TFDP2
ENST00000487734,TFDP2
ENST00000474279,TFDP2
ENST00000467667,TFDP2
ENST00000478006,TFDP2
ENST00000497579,TFDP2
ENST00000492919,TFDP2
ENST00000493204,TFDP2
ENST00000464782,TFDP2
ENST00000488107,TFDP2
ENST00000494656,TFDP2
ENST00000475734,TFDP2
ENST00000471095,TFDP2
ENST00000494358,TFDP2
ENST00000467634,TFDP2
ENST00000495095,TFDP2
ENST00000476617,TFDP2
ENST00000491667,TFDP2
ENST00000499676,TFDP2
ENST00000373588,NR5A1
ENST00000620110,NR5A1
ENST00000373587,NR5A1
ENST00000455734,NR5A1
ENST00000303391,MECP2
ENST00000453960,MECP2
ENST00000628176,MECP2
ENST00000407218,MECP2
ENST00000637917,MECP2
ENST00000486506,MECP2
ENST00000369957,MECP2
ENST00000496908,MECP2
ENST00000631210,MECP2
ENST00000481807,MECP2
ENST00000488293,MECP2
ENST00000460227,MECP2
ENST00000463644,MECP2
ENST00000415944,MECP2
ENST00000625300,MECP2
ENST00000626422,MECP2
ENST00000630151,MECP2
ENST00000676382,MECP2
ENST00000611468,MECP2
ENST00000637533,MECP2
ENST00000675526,MECP2
ENST00000700484,MECP2
ENST00000637791,MECP2
ENST00000675841,MECP2
ENST00000638041,MECP2
ENST00000674996,MECP2
ENST00000627864,MECP2
ENST00000637467,MECP2
ENST00000629277,MECP2
ENST00000609256,BHLHA15
ENST00000314018,BHLHA15
ENST00000302277,ZNF804A
ENST00000437600,CUX1
ENST00000645010,CUX1
ENST00000646649,CUX1
ENST00000497815,CUX1
ENST00000292538,CUX1
ENST00000607092,CUX1
ENST00000393824,CUX1
ENST00000622516,CUX1
ENST00000547394,CUX1
ENST00000360264,CUX1
ENST00000425244,CUX1
ENST00000292535,CUX1
ENST00000546411,CUX1
ENST00000549414,CUX1
ENST00000550008,CUX1
ENST00000556210,CUX1
ENST00000558469,CUX1
ENST00000560541,CUX1
ENST00000558836,CUX1
ENST00000606749,CUX1
ENST00000465461,CUX1
ENST00000485792,CUX1
ENST00000487284,CUX1
ENST00000465804,WWTR1
ENST00000360632,WWTR1
ENST00000467467,WWTR1
ENST00000471586,WWTR1
ENST00000494754,WWTR1
ENST00000472417,WWTR1
ENST00000485244,WWTR1
ENST00000479238,WWTR1
ENST00000485352,WWTR1
ENST00000475579,WWTR1
ENST00000460517,WWTR1
ENST00000474080,WWTR1
ENST00000377046,KAT5
ENST00000352980,KAT5
ENST00000532042,KAT5
ENST00000530446,KAT5
ENST00000534104,KAT5
ENST00000341318,KAT5
ENST00000530605,KAT5
ENST00000534293,KAT5
ENST00000527544,KAT5
ENST00000528198,KAT5
ENST00000531880,KAT5
ENST00000534650,KAT5
ENST00000525204,KAT5
ENST00000534681,KAT5
ENST00000533441,KAT5
ENST00000525600,KAT5
ENST00000533596,KAT5
ENST00000335987,OVOL1
ENST00000531907,OVOL1
ENST00000532448,OVOL1
ENST00000261980,VSX2
ENST00000294740,ZNF281
ENST00000367353,ZNF281
ENST00000367352,ZNF281
ENST00000408965,CEBPD
ENST00000474953,ARID4B
ENST00000366603,ARID4B
ENST00000349213,ARID4B
ENST00000264183,ARID4B
ENST00000421364,ARID4B
ENST00000474401,ARID4B
ENST00000491632,ARID4B
ENST00000444620,ARID4B
ENST00000494543,ARID4B
ENST00000471257,ARID4B
ENST00000418304,ARID4B
ENST00000466653,ARID4B
ENST00000462969,ARID4B
ENST00000272937,HES6
ENST00000409160,HES6
ENST00000409002,HES6
ENST00000409182,HES6
ENST00000417803,HES6
ENST00000409574,HES6
ENST00000409356,HES6
ENST00000436051,HES6
ENST00000450098,HES6
ENST00000264657,STAT3
ENST00000678960,STAT3
ENST00000678906,STAT3
ENST00000678044,STAT3
ENST00000679231,STAT3
ENST00000677421,STAT3
ENST00000678048,STAT3
ENST00000678674,STAT3
ENST00000678445,STAT3
ENST00000678913,STAT3
ENST00000678764,STAT3
ENST00000678792,STAT3
ENST00000679166,STAT3
ENST00000677442,STAT3
ENST00000677723,STAT3
ENST00000678043,STAT3
ENST00000679014,STAT3
ENST00000677030,STAT3
ENST00000676636,STAT3
ENST00000678572,STAT3
ENST00000677271,STAT3
ENST00000678905,STAT3
ENST00000677479,STAT3
ENST00000677820,STAT3
ENST00000679185,STAT3
ENST00000678827,STAT3
ENST00000462286,STAT3
ENST00000677346,STAT3
ENST00000491272,STAT3
ENST00000677500,STAT3
ENST00000677002,STAT3
ENST00000677152,STAT3
ENST00000677603,STAT3
ENST00000585517,STAT3
ENST00000677308,STAT3
ENST00000678535,STAT3
ENST00000389272,STAT3
ENST00000588969,STAT3
ENST00000677763,STAT3
ENST00000404395,STAT3
ENST00000462269,STAT3
ENST00000677270,STAT3
ENST00000678659,STAT3
ENST00000471989,STAT3
ENST00000498330,STAT3
ENST00000678108,STAT3
ENST00000478276,STAT3
ENST00000678529,STAT3
ENST00000585360,STAT3
ENST00000590776,STAT3
ENST00000367142,NUCKS1
ENST00000464938,NUCKS1
ENST00000376207,FOXP3
ENST00000376199,FOXP3
ENST00000651307,FOXP3
ENST00000455775,FOXP3
ENST00000518685,FOXP3
ENST00000376197,FOXP3
ENST00000557224,FOXP3
ENST00000652559,FOXP3
ENST00000684155,FOXP3
ENST00000442488,FEZF1
ENST00000427185,FEZF1
ENST00000418046,FEZF1
ENST00000601386,NFKB2
ENST00000428099,NFKB2
ENST00000369966,NFKB2
ENST00000652277,NFKB2
ENST00000189444,NFKB2
ENST00000661543,NFKB2
ENST00000467116,NFKB2
ENST00000471698,NFKB2
ENST00000697881,NFKB2
ENST00000697882,NFKB2
ENST00000651907,NFKB2
ENST00000697916,NFKB2
ENST00000697917,NFKB2
ENST00000336486,NFKB2
ENST00000697918,NFKB2
ENST00000697919,NFKB2
ENST00000697883,NFKB2
ENST00000697920,NFKB2
ENST00000473400,NFKB2
ENST00000697884,NFKB2
ENST00000217999,RHOXF1
ENST00000703667,RHOXF1
ENST00000422226,RHOXF1
ENST00000555168,RHOXF1
ENST00000701130,RHOXF1
ENST00000701644,RHOXF1
ENST00000326624,ZBTB33
ENST00000557385,ZBTB33
ENST00000392842,RFX4
ENST00000546882,RFX4
ENST00000549040,RFX4
ENST00000539967,RFX4
ENST00000357881,RFX4
ENST00000536722,RFX4
ENST00000536688,RFX4
ENST00000552773,RFX4
ENST00000551640,RFX4
ENST00000552866,RFX4
ENST00000229387,RFX4
ENST00000552917,RFX4
ENST00000469550,HDAC3
ENST00000305264,HDAC3
ENST00000469207,HDAC3
ENST00000459727,HDAC3
ENST00000491581,HDAC3
ENST00000486618,HDAC3
ENST00000467533,HDAC3
ENST00000492407,HDAC3
ENST00000475549,HDAC3
ENST00000523088,HDAC3
ENST00000519474,HDAC3
ENST00000476739,HDAC3
ENST00000495485,HDAC3
ENST00000490808,HDAC3
ENST00000471968,HDAC3
ENST00000492506,HDAC3
ENST00000514523,AHRR
ENST00000510400,AHRR
ENST00000316418,AHRR
ENST00000652417,AHRR
ENST00000515206,AHRR
ENST00000504625,AHRR
ENST00000506456,AHRR
ENST00000510910,AHRR
ENST00000511487,AHRR
ENST00000507048,AHRR
ENST00000684583,AHRR
ENST00000374088,AKNA
ENST00000307564,AKNA
ENST00000374079,AKNA
ENST00000492875,AKNA
ENST00000223791,AKNA
ENST00000374075,AKNA
ENST00000491133,AKNA
ENST00000490767,AKNA
ENST00000312033,AKNA
ENST00000263377,BRD4
ENST00000679869,BRD4
ENST00000594066,BRD4
ENST00000371835,BRD4
ENST00000360016,BRD4
ENST00000595926,BRD4
ENST00000594841,BRD4
ENST00000602230,BRD4
ENST00000594842,BRD4
ENST00000678800,BRD4
ENST00000597315,BRD4
ENST00000601071,BRD4
ENST00000601941,BRD4
ENST00000527636,TEAD1
ENST00000527376,TEAD1
ENST00000334310,TEAD1
ENST00000527575,TEAD1
ENST00000525312,TEAD1
ENST00000526600,TEAD1
ENST00000512351,RBPJ
ENST00000681799,RBPJ
ENST00000681403,RBPJ
ENST00000342295,RBPJ
ENST00000506956,RBPJ
ENST00000512671,RBPJ
ENST00000345843,RBPJ
ENST00000361572,RBPJ
ENST00000514380,RBPJ
ENST00000514807,RBPJ
ENST00000348160,RBPJ
ENST00000681506,RBPJ
ENST00000509158,RBPJ
ENST00000681856,RBPJ
ENST00000691085,RBPJ
ENST00000692303,RBPJ
ENST00000513182,RBPJ
ENST00000680210,RBPJ
ENST00000681679,RBPJ
ENST00000681025,RBPJ
ENST00000511401,RBPJ
ENST00000680140,RBPJ
ENST00000355476,RBPJ
ENST00000680511,RBPJ
ENST00000510778,RBPJ
ENST00000679698,RBPJ
ENST00000679469,RBPJ
ENST00000681484,RBPJ
ENST00000505958,RBPJ
ENST00000507561,RBPJ
ENST00000514730,RBPJ
ENST00000507574,RBPJ
ENST00000514675,RBPJ
ENST00000515573,RBPJ
ENST00000689192,RBPJ
ENST00000680928,RBPJ
ENST00000681260,RBPJ
ENST00000681093,RBPJ
ENST00000504423,RBPJ
ENST00000511546,RBPJ
ENST00000504907,RBPJ
ENST00000342320,RBPJ
ENST00000514656,RBPJ
ENST00000511451,RBPJ
ENST00000681264,RBPJ
ENST00000504938,RBPJ
ENST00000680204,RBPJ
ENST00000515023,RBPJ
ENST00000506903,RBPJ
ENST00000510725,RBPJ
ENST00000505727,RBPJ
ENST00000361729,E2F2
ENST00000487237,E2F2
ENST00000374561,ID3
ENST00000463312,ID3
ENST00000486541,ID3
ENST00000421512,TBP
ENST00000230354,TBP
ENST00000423353,TBP
ENST00000636632,TBP
ENST00000446829,TBP
ENST00000392092,TBP
ENST00000540980,TBP
ENST00000392069,PAX3
ENST00000392070,PAX3
ENST00000336840,PAX3
ENST00000464706,PAX3
ENST00000644699,PAX3
ENST00000646154,PAX3
ENST00000344493,PAX3
ENST00000409551,PAX3
ENST00000350526,PAX3
ENST00000555548,PAX3
ENST00000644937,PAX3
ENST00000644490,PAX3
ENST00000647467,PAX3
ENST00000409828,PAX3
ENST00000258387,PAX3
ENST00000540593,ZNF410
ENST00000555730,ZNF410
ENST00000324593,ZNF410
ENST00000556396,ZNF410
ENST00000557495,ZNF410
ENST00000556659,ZNF410
ENST00000555602,ZNF410
ENST00000412490,ZNF410
ENST00000555044,ZNF410
ENST00000541357,ZNF410
ENST00000442160,ZNF410
ENST00000398139,ZNF410
ENST00000556160,ZNF410
ENST00000554582,ZNF410
ENST00000554797,ZNF410
ENST00000334521,ZNF410
ENST00000615736,ZNF410
ENST00000556797,ZNF410
ENST00000554316,ZNF410
ENST00000557679,ZNF410
ENST00000555620,ZNF410
ENST00000556179,ZNF410
ENST00000557214,ZNF410
ENST00000346618,E2F3
ENST00000535432,E2F3
ENST00000379933,RREB1
ENST00000491191,RREB1
ENST00000379938,RREB1
ENST00000471433,RREB1
ENST00000467782,RREB1
ENST00000334984,RREB1
ENST00000349384,RREB1
ENST00000475946,RREB1
ENST00000483150,RREB1
ENST00000299162,FOXN4
ENST00000468516,FOXN4
ENST00000355216,FOXN4
ENST00000423960,FOXN4
ENST00000435881,MLX
ENST00000246912,MLX
ENST00000346833,MLX
ENST00000590050,MLX
ENST00000591024,MLX
ENST00000590084,MLX
ENST00000592717,MLX
ENST00000585403,MLX
ENST00000586393,MLX
ENST00000591195,MLX
ENST00000588320,MLX
ENST00000259915,POU5F1
ENST00000441888,POU5F1
ENST00000471529,POU5F1
ENST00000606567,POU5F1
ENST00000512818,POU5F1
ENST00000513407,POU5F1
ENST00000461401,POU5F1
ENST00000344423,ZNF395
ENST00000520535,ZNF395
ENST00000523202,ZNF395
ENST00000523095,ZNF395
ENST00000517372,ZNF395
ENST00000521912,ZNF395
ENST00000520290,ZNF395
ENST00000521185,ZNF395
ENST00000522795,ZNF395
ENST00000517459,ZNF395
ENST00000519730,ZNF395
ENST00000648323,FOXL2
ENST00000295727,FEV
ENST00000470119,FEV
ENST00000530393,ZNF202
ENST00000336139,ZNF202
ENST00000529691,ZNF202
ENST00000533463,ZNF202
ENST00000528306,ZNF202
ENST00000529250,ZNF202
ENST00000526252,ZNF202
ENST00000530944,ZNF202
ENST00000525391,ZNF202
ENST00000689386,ST18
ENST00000693301,ST18
ENST00000276480,ST18
ENST00000699087,ST18
ENST00000521824,ST18
ENST00000522251,ST18
ENST00000521582,ST18
ENST00000518053,ST18
ENST00000522861,ST18
ENST00000518501,ST18
ENST00000517580,ST18
ENST00000520257,ST18
ENST00000521549,ST18
ENST00000518037,ST18
ENST00000517456,ST18
ENST00000519118,ST18
ENST00000518545,ST18
ENST00000521119,ST18
ENST00000518453,ST18
ENST00000520279,ST18
ENST00000519201,ST18
ENST00000524183,ST18
ENST00000522102,ST18
ENST00000520811,ST18
ENST00000524078,ST18
ENST00000520716,ST18
ENST00000523652,ST18
ENST00000360104,KMT2C
ENST00000418061,KMT2C
ENST00000262189,KMT2C
ENST00000680877,KMT2C
ENST00000424877,KMT2C
ENST00000679560,KMT2C
ENST00000682040,KMT2C
ENST00000683640,KMT2C
ENST00000682116,KMT2C
ENST00000683120,KMT2C
ENST00000682824,KMT2C
ENST00000681923,KMT2C
ENST00000679393,KMT2C
ENST00000683200,KMT2C
ENST00000684768,KMT2C
ENST00000680029,KMT2C
ENST00000683337,KMT2C
ENST00000682629,KMT2C
ENST00000683178,KMT2C
ENST00000682137,KMT2C
ENST00000683502,KMT2C
ENST00000684261,KMT2C
ENST00000684685,KMT2C
ENST00000682283,KMT2C
ENST00000473186,KMT2C
ENST00000684649,KMT2C
ENST00000679882,KMT2C
ENST00000683621,KMT2C
ENST00000679567,KMT2C
ENST00000684391,KMT2C
ENST00000684069,KMT2C
ENST00000485241,KMT2C
ENST00000684330,KMT2C
ENST00000683886,KMT2C
ENST00000683397,KMT2C
ENST00000684307,KMT2C
ENST00000683625,KMT2C
ENST00000684398,KMT2C
ENST00000683670,KMT2C
ENST00000680969,KMT2C
ENST00000558665,KMT2C
ENST00000683159,KMT2C
ENST00000682176,KMT2C
ENST00000681033,KMT2C
ENST00000679645,KMT2C
ENST00000681755,KMT2C
ENST00000681635,KMT2C
ENST00000683185,KMT2C
ENST00000683254,KMT2C
ENST00000684550,KMT2C
ENST00000681838,KMT2C
ENST00000489110,KMT2C
ENST00000683490,KMT2C
ENST00000684623,KMT2C
ENST00000418673,KMT2C
ENST00000684140,KMT2C
ENST00000680479,KMT2C
ENST00000683616,KMT2C
ENST00000682916,KMT2C
ENST00000683038,KMT2C
ENST00000682280,KMT2C
ENST00000680039,KMT2C
ENST00000681082,KMT2C
ENST00000684262,KMT2C
ENST00000490130,KMT2C
ENST00000682301,KMT2C
ENST00000452749,KMT2C
ENST00000683800,KMT2C
ENST00000680867,KMT2C
ENST00000684278,KMT2C
ENST00000344586,NKX2-3
ENST00000231656,CDX1
ENST00000342435,PLSCR1
ENST00000493432,PLSCR1
ENST00000463777,PLSCR1
ENST00000487389,PLSCR1
ENST00000468985,PLSCR1
ENST00000448787,PLSCR1
ENST00000488253,PLSCR1
ENST00000489775,PLSCR1
ENST00000483300,PLSCR1
ENST00000484560,PLSCR1
ENST00000478267,PLSCR1
ENST00000470496,PLSCR1
ENST00000462666,PLSCR1
ENST00000486631,PLSCR1
ENST00000472349,PLSCR1
ENST00000494568,PLSCR1
ENST00000490745,PLSCR1
ENST00000469266,PLSCR1
ENST00000477974,PLSCR1
ENST00000392441,CCDC62
ENST00000341952,CCDC62
ENST00000539171,CCDC62
ENST00000253079,CCDC62
ENST00000537566,CCDC62
ENST00000392440,CCDC62
ENST00000619297,LHX1
ENST00000673652,LHX1
ENST00000614239,LHX1
ENST00000619939,LHX1
ENST00000616237,LHX1
ENST00000621767,LHX1
ENST00000441365,NKX6-2
ENST00000368592,NKX6-2
ENST00000502917,LYAR
ENST00000343470,LYAR
ENST00000452476,LYAR
ENST00000513174,LYAR
ENST00000515777,HELT
ENST00000513599,HELT
ENST00000505610,HELT
ENST00000338875,HELT
ENST00000341911,MYB
ENST00000442647,MYB
ENST00000339290,MYB
ENST00000367812,MYB
ENST00000463282,MYB
ENST00000525477,MYB
ENST00000533837,MYB
ENST00000316528,MYB
ENST00000616088,MYB
ENST00000367814,MYB
ENST00000527615,MYB
ENST00000420123,MYB
ENST00000525369,MYB
ENST00000524588,MYB
ENST00000525002,MYB
ENST00000525940,MYB
ENST00000526187,MYB
ENST00000526565,MYB
ENST00000528015,MYB
ENST00000528140,MYB
ENST00000528345,MYB
ENST00000528774,MYB
ENST00000529262,MYB
ENST00000531634,MYB
ENST00000531737,MYB
ENST00000533384,MYB
ENST00000533624,MYB
ENST00000534044,MYB
ENST00000534121,MYB
ENST00000528343,MYB
ENST00000438901,MYB
ENST00000525514,MYB
ENST00000526320,MYB
ENST00000526889,MYB
ENST00000529586,MYB
ENST00000531519,MYB
ENST00000533808,MYB
ENST00000531845,MYB
ENST00000430686,MYB
ENST00000534736,MYB
ENST00000529297,MYB
ENST00000645131,PITX2
ENST00000644743,PITX2
ENST00000394595,PITX2
ENST00000355080,PITX2
ENST00000614423,PITX2
ENST00000354925,PITX2
ENST00000607868,PITX2
ENST00000613094,PITX2
ENST00000644488,PITX2
ENST00000616641,PITX2
ENST00000511837,PITX2
ENST00000556049,PITX2
ENST00000511990,PITX2
ENST00000557119,PITX2
ENST00000250448,FOXA1
ENST00000545425,FOXA1
ENST00000553751,FOXA1
ENST00000554607,FOXA1
ENST00000557418,FOXA1
ENST00000247219,TBPL2
ENST00000556755,TBPL2
ENST00000548977,NR4A1
ENST00000360284,NR4A1
ENST00000546842,NR4A1
ENST00000553200,NR4A1
ENST00000545748,NR4A1
ENST00000550082,NR4A1
ENST00000549102,NR4A1
ENST00000478250,NR4A1
ENST00000547206,NR4A1
ENST00000243050,NR4A1
ENST00000550763,NR4A1
ENST00000394825,NR4A1
ENST00000394824,NR4A1
ENST00000548232,NR4A1
ENST00000562373,NR4A1
ENST00000548733,NR4A1
ENST00000550557,NR4A1
ENST00000564201,NR4A1
ENST00000550339,NR4A1
ENST00000567890,NR4A1
ENST00000550582,NR4A1
ENST00000565848,NR4A1
ENST00000375098,TRIM14
ENST00000478530,TRIM14
ENST00000341469,TRIM14
ENST00000342043,TRIM14
ENST00000475147,TRIM14
ENST00000478401,TRIM14
ENST00000696121,CEBPE
ENST00000206513,CEBPE
ENST00000696122,CEBPE
ENST00000643001,GATA3
ENST00000481743,GATA3
ENST00000379328,GATA3
ENST00000346208,GATA3
ENST00000461472,GATA3
ENST00000515489,ELF2
ENST00000394235,ELF2
ENST00000686138,ELF2
ENST00000379550,ELF2
ENST00000358635,ELF2
ENST00000379549,ELF2
ENST00000510408,ELF2
ENST00000512627,ELF2
ENST00000514577,ELF2
ENST00000504314,ELF2
ENST00000514606,ELF2
ENST00000511184,ELF2
ENST00000511006,ELF2
ENST00000358825,PRDM10
ENST00000360871,PRDM10
ENST00000304538,PRDM10
ENST00000423662,PRDM10
ENST00000528746,PRDM10
ENST00000526082,PRDM10
ENST00000527581,PRDM10
ENST00000531431,PRDM10
ENST00000651988,CBFB
ENST00000652360,CBFB
ENST00000561924,CBFB
ENST00000290858,CBFB
ENST00000412916,CBFB
ENST00000564034,CBFB
ENST00000650873,CBFB
ENST00000563939,CBFB
ENST00000565389,CBFB
ENST00000567947,CBFB
ENST00000652116,CBFB
ENST00000566281,CBFB
ENST00000568858,CBFB
ENST00000522870,HSF4
ENST00000522295,HSF4
ENST00000434833,HSF4
ENST00000522023,HSF4
ENST00000521374,HSF4
ENST00000521314,HSF4
ENST00000521624,HSF4
ENST00000523562,HSF4
ENST00000517685,HSF4
ENST00000584272,HSF4
ENST00000523077,HSF4
ENST00000517867,HSF4
ENST00000517729,HSF4
ENST00000519224,HSF4
ENST00000517750,HSF4
ENST00000684701,HSF4
ENST00000517680,HSF4
ENST00000683295,HSF4
ENST00000522027,HSF4
ENST00000522459,HSF4
ENST00000519105,HSF4
ENST00000520528,HSF4
ENST00000519601,HSF4
ENST00000520833,HSF4
ENST00000520247,HSF4
ENST00000682677,HSF4
ENST00000520304,HSF4
ENST00000682526,HSF4
ENST00000521916,HSF4
ENST00000357736,MAFG
ENST00000392366,MAFG
ENST00000574686,MAFG
ENST00000482119,GLI2
ENST00000472722,GLI2
ENST00000361492,GLI2
ENST00000341310,GLI2
ENST00000438299,GLI2
ENST00000445186,GLI2
ENST00000452692,GLI2
ENST00000418323,GLI2
ENST00000437950,GLI2
ENST00000452319,GLI2
ENST00000360874,GLI2
ENST00000433812,GLI2
ENST00000456542,SP140
ENST00000441657,SP140
ENST00000420434,SP140
ENST00000392045,SP140
ENST00000417495,SP140
ENST00000343805,SP140
ENST00000543928,SP140
ENST00000373645,SP140
ENST00000473711,SP140
ENST00000544128,SP140
ENST00000538494,SP140
ENST00000476126,SP140
ENST00000486750,SP140
ENST00000479539,SP140
ENST00000704295,ZMYND11
ENST00000439456,ZMYND11
